244422	./frontend/node_modules/react-dom/cjs/react-dom-server-legacy.browser.development.js
243311	./frontend/node_modules/react-dom/cjs/react-dom-server.browser.development.js
241575	./frontend/node_modules/acorn/dist/acorn.js
232917	./context/context-2025-09-20_011319-Europe_Warsaw/docker/logs_caddy.txt
230583	./frontend/node_modules/next/dist/compiled/next-server/app-route-turbo-experimental.runtime.prod.js.map
230577	./frontend/node_modules/next/dist/compiled/next-server/app-route-experimental.runtime.prod.js.map
229792	./frontend/node_modules/acorn/dist/acorn.mjs
228257	./frontend/node_modules/next/dist/compiled/next-server/app-route-turbo.runtime.prod.js.map
228251	./frontend/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js.map
215038	./frontend/node_modules/typescript/lib/lib.es5.d.ts
214991	./frontend/package-lock.json
206377	./frontend/node_modules/next/dist/compiled/@ampproject/toolbox-optimizer/index.js
203672	./frontend/node_modules/next/dist/compiled/node-html-parser/index.js
201137	./frontend/node_modules/.package-lock.json
198312	./frontend/.next/cache/webpack/edge-server-production/index.pack
197533	./frontend/node_modules/@types/node/inspector.d.ts
195316	./frontend/node_modules/@types/react/index.d.ts
195140	./frontend/node_modules/@types/node/crypto.d.ts
194470	./frontend/node_modules/@types/react/ts5.0/index.d.ts
190552	./frontend/.next/cache/webpack/client-production/4.pack
188542	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom.profiling.min.js
186858	./frontend/node_modules/@types/node/fs.d.ts
186849	./frontend/node_modules/styled-jsx/dist/webpack/index.js
186373	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom.profiling.min.js
185788	./services/tg-bot/node_modules/@grammyjs/types/methods.d.ts
185121	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-unstable_testing.production.min.js
184157	./frontend/.next/cache/webpack/edge-server-production/index.pack.old
184124	./context/context-2025-09-19_203542-Europe_Warsaw/docker/logs_caddy.txt
182692	./services/tg-bot/node_modules/grammy/out/web.mjs
179272	./frontend/node_modules/esquery/dist/esquery.esm.min.js.map
179268	./frontend/node_modules/esquery/dist/esquery.min.js.map
179071	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom.production.min.js
178685	./_logs/ms02-05-6.log
176902	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom.production.min.js
176648	./frontend/node_modules/next/dist/compiled/schema-utils3/index.js
176607	./frontend/node_modules/next/dist/compiled/schema-utils2/index.js
173107	./context/context-2025-09-19_203537-Europe_Warsaw/docker/logs_caddy.txt
172831	./frontend/.next/static/chunks/fd9d1056-b6e16a5f15b47ad4.js
166846	./frontend/node_modules/next/dist/compiled/next-server/server.runtime.prod.js
163966	./frontend/node_modules/next/dist/server/lib/squoosh/mozjpeg/mozjpeg_node_dec.wasm
163408	./context/context-2025-09-19_203532-Europe_Warsaw/docker/logs_caddy.txt
162242	./frontend/.next/cache/webpack/client-development/5.pack.gz
161981	./frontend/node_modules/next/dist/compiled/compression/index.js
159561	./frontend/node_modules/eslint-plugin-import/lib/rules/order.js
157732	./_logs/<NAME>.20251006T160523Z.log
157443	./_logs/<NAME>.20250927T172052Z.log
157173	./frontend/node_modules/next/dist/compiled/comment-json/index.js
153709	./context/context-2025-09-19_203527-Europe_Warsaw/docker/logs_caddy.txt
152084	./frontend/node_modules/@eslint-community/eslint-utils/index.js.map
152024	./frontend/node_modules/@eslint-community/eslint-utils/index.mjs.map
151851	./frontend/node_modules/next/dist/compiled/conf/index.js
150040	./_logs/ms02-05-8.log
148687	./frontend/node_modules/next/dist/server/lib/squoosh/webp/webp_node_dec.wasm
147719	./frontend/node_modules/@eslint/eslintrc/dist/eslintrc.cjs
145666	./frontend/node_modules/tailwindcss/CHANGELOG.md
145567	./services/tg-bot/node_modules/grammy/out/context.js
145218	./services/tg-bot/node_modules/grammy/out/core/api.d.ts
